sl_no,latitude,longitude,event_date,rainfall_mm_day,elevation_m,slope_degrees,historical_landslide,rainfall_source
24126,23.063838,92.769004,2025-06-15,28.380001068115234,897.0,25.88918455713453,1,IMERG_Final_V07
24127,23.061745,92.770105,2025-05-30,191.42501831054688,941.0,21.18915910142139,1,IMERG_Final_V07
24402,25.63861,94.115,2007-08-11,1.7249999046325684,1320.0,16.723558006484023,1,IMERG_Final_V07
24466,25.66083,94.10278,2008-08-02,16.969999313354492,1483.0,3.8140748342903534,1,IMERG_Final_V07
24491,25.66667,94.10972,2007-08-12,7.585000038146973,1425.0,14.15548761586253,1,IMERG_Final_V07
24516,25.66917,94.10722,2008-08-16,1.68999981880188,1452.0,16.2287367059342,1,IMERG_Final_V07
25211,26.10694722,94.25328889,2021-09-18,4.564999580383301,1374.0,7.416536974278209,1,IMERG_Final_V07
25490,26.36083,94.84,2009-06-04,4.169999599456787,2004.0,21.6115960987222,1,IMERG_Final_V07
25499,26.37639,94.84056,2009-06-20,48.76000213623047,1881.0,36.00494166156304,1,IMERG_Final_V07
25505,26.38778,94.82583,2009-07-27,4.179999828338623,1648.0,21.04572088407583,1,IMERG_Final_V07
25506,26.38778,94.82583,2009-08-20,27.19999122619629,1648.0,21.04572088407583,1,IMERG_Final_V07
25513,26.39094,94.94406,2013-08-16,46.869998931884766,547.0,22.61986494804043,1,IMERG_Final_V07
25523,26.39936,94.94553,2023-08-17,1.5149999856948853,645.0,27.432940772267944,1,IMERG_Final_V07
25525,26.40653,94.95814,2013-08-17,18.56499671936035,661.0,23.397741000263863,1,IMERG_Final_V07
25526,26.40908,94.96308,2013-08-17,18.56499671936035,695.0,26.61590170730996,1,IMERG_Final_V07
25538,26.41931,94.97369,2013-08-18,0.3700000047683716,686.0,15.36952380130432,1,IMERG_Final_V07
25676,26.70675,94.70475,2013-08-11,67.625,756.0,25.79602649449995,1,IMERG_Final_V07
25677,26.70744,94.70858,2013-08-11,67.625,758.0,14.03624346792648,1,IMERG_Final_V07
25781,25.7802266,93.936165,2024-09-03,54.15999984741211,907.0,14.066164922222868,1,IMERG_Final_V07
25782,25.7746019,93.9148756,2024-09-03,54.15999984741211,669.0,25.88918455713453,1,IMERG_Final_V07
25784,25.8816564,94.1902346,2025-01-19,0.0,1399.0,28.176705590951745,1,IMERG_Final_V07
25785,26.4231373,94.3822611,2025-07-07,11.449999809265137,526.0,35.06054243271615,1,IMERG_Final_V07
25786,25.623067,94.114196,2025-07-07,28.810001373291016,1593.0,26.74234155739631,1,IMERG_Final_V07
25787,26.4527822,94.375268,2025-07-08,7.909999847412109,258.0,12.53638838286113,1,IMERG_Final_V07
25788,26.4219453,94.3854377,2025-07-07,11.449999809265137,798.0,45.48889556927054,1,IMERG_Final_V07
25789,26.4242282,94.3924136,2025-07-05,17.404998779296875,853.0,37.99705220207771,1,IMERG_Final_V07
25790,26.42608,94.398916,2025-07-07,11.449999809265137,865.0,48.75342639460345,1,IMERG_Final_V07
25793,25.6125,94.1272,2024-07-06,4.689999580383301,1424.0,15.36952380130432,1,IMERG_Final_V07
25797,26.08945,94.264217,2024-07-23,0.8949999809265137,1473.0,14.506372352544124,1,IMERG_Final_V07
25798,25.71711111,94.08561111,2017-10-29,54.34999847412109,1361.0,17.5484006137923,1,IMERG_Final_V07
25799,25.712031,94.089791,2022-09-12,29.93000030517578,1446.0,22.489134862284537,1,IMERG_Final_V07
25800,25.7491204,94.0804548,2022-09-25,12.82500171661377,1262.0,24.591248866909307,1,IMERG_Final_V07
25801,25.7179491,94.0917724,2022-09-28,24.564998626708984,1349.0,26.56505117707799,1,IMERG_Final_V07
25802,25.770055,93.937873,2022-10-15,0.0,791.0,26.43722935718126,1,IMERG_Final_V07
25803,25.771451,93.907041,2022-09-30,0.5099999904632568,631.0,14.302914425322813,1,IMERG_Final_V07
25807,25.770064,93.937891,2022-11-12,0.0,791.0,26.43722935718126,1,IMERG_Final_V07
25868,25.66754722,94.08075278,2023-10-02,6.654999732971191,1523.0,17.594079543115168,1,IMERG_Final_V07
25907,25.85442778,94.15844444,2018-08-23,26.724994659423828,1532.0,32.490306531189724,1,IMERG_Final_V07
25908,25.857991,94.159346,2018-08-23,26.724994659423828,1489.0,41.46029301668304,1,IMERG_Final_V07
25911,25.52036,94.1311201,2024-06-01,15.714998245239258,1723.0,16.228736705934203,1,IMERG_Final_V07
25912,25.52164,94.13426,2024-06-01,15.714998245239258,1729.0,21.680889149080844,1,IMERG_Final_V07
25914,25.525094,94.135798,2024-06-01,15.714998245239258,1716.0,14.066164922222868,1,IMERG_Final_V07
25915,25.538422,94.136039,2024-06-01,15.714998245239258,1693.0,21.31357434104547,1,IMERG_Final_V07
25916,25.5651,94.1390034,2024-06-01,15.714998245239258,1669.0,19.74869565807571,1,IMERG_Final_V07
25917,25.6032619,94.1122188,2024-06-01,10.949999809265137,1620.0,30.133843411422752,1,IMERG_Final_V07
25918,25.62154,94.1122,2024-06-01,10.949999809265137,1728.0,25.486125594093767,1,IMERG_Final_V07
25919,25.6291966,94.10177,2024-06-01,10.949999809265137,1495.0,32.401162502089626,1,IMERG_Final_V07
25920,25.6387,94.10979,2024-06-01,10.949999809265137,1475.0,24.591248866909307,1,IMERG_Final_V07
25921,25.648759,94.10616,2024-06-01,10.949999809265137,1558.0,17.66231893216494,1,IMERG_Final_V07
25923,26.45278,94.37526,2025-07-08,7.909999847412109,258.0,12.53638838286113,1,IMERG_Final_V07
25924,26.423137,94.382261,2025-07-07,11.449999809265137,526.0,35.06054243271615,1,IMERG_Final_V07
25925,26.42186,94.3852,2025-07-07,11.449999809265137,767.0,42.97485685199571,1,IMERG_Final_V07
25926,26.425346,94.387013,2025-07-07,11.449999809265137,776.0,23.76524510807156,1,IMERG_Final_V07
25927,26.383648,94.440751,2025-07-29,5.389999866485596,994.0,12.638224684699054,1,IMERG_Final_V07
25928,26.384347,94.443397,2024-07-01,94.62001037597656,955.0,19.29004621918873,1,IMERG_Final_V07
25929,26.387181,94.444132,2025-08-01,9.184999465942385,936.0,23.674161365449702,1,IMERG_Final_V07
25930,26.379798,94.450751,2025-07-07,15.694997787475586,896.0,19.370844026969944,1,IMERG_Final_V07
25959,25.68176111,94.06811944,2019-10-26,91.70500946044922,1161.0,26.126317264569018,1,IMERG_Final_V07
25961,26.07256,93.928,2019-05-09,0.0,130.0,1.3502244696996155,1,IMERG_Final_V07
26348,27.23772,88.51384,2014-08-26,9.329998970031738,434.0,36.62354905164433,1,IMERG_Final_V07
26361,27.24144,88.60681,2017-07-09,51.63999176025391,1379.0,21.47206914335925,1,IMERG_Final_V07
26469,27.28408,88.54611,2013-08-28,0.7250000238418579,1530.0,25.91570359318582,1,IMERG_Final_V07
26512,27.31892,88.16222,2013-09-01,18.99500274658203,1427.0,15.179705807856672,1,IMERG_Final_V07
26607,27.4097,88.54371,2014-06-24,24.134998321533203,1517.0,39.37703221498191,1,IMERG_Final_V07
26642,27.48603,88.53269,2014-07-08,3.775000095367432,1059.0,22.42335855928612,1,IMERG_Final_V07
26644,27.5091,88.53848,2014-07-01,7.6449995040893555,1233.0,21.971970836813973,1,IMERG_Final_V07
26712,27.179,88.53313889,2015-07-08,2.2100000381469727,370.0,42.09430109320842,1,IMERG_Final_V07
26713,27.46166,88.52341,2015-06-01,16.424999237060547,930.0,33.33081260166977,1,IMERG_Final_V07
26714,27.33208,88.50902,2015-07-11,1.315000057220459,1534.0,22.8781056322946,1,IMERG_Final_V07
26725,27.39866667,88.62358333,2020-05-24,17.950000762939453,1742.0,27.360321545332805,1,IMERG_Final_V07
26726,27.39838889,88.62566667,2020-05-24,17.950000762939453,1758.0,22.42335855928612,1,IMERG_Final_V07
26736,27.27458333,88.55002778,2021-10-19,168.08999633789062,1171.0,31.966424730373205,1,IMERG_Final_V07
26739,27.33941667,88.60990556,2021-06-06,26.274999618530277,1646.0,22.373844274024943,1,IMERG_Final_V07
26740,27.3699335,88.4859279,2021-08-23,14.854999542236328,807.0,31.698105479809307,1,IMERG_Final_V07
26745,27.2533846,88.5489504,2021-08-22,26.549999237060547,665.0,34.85410224097107,1,IMERG_Final_V07
26746,27.28666667,88.55347222,2021-08-27,34.19999694824219,1695.0,51.05628837978884,1,IMERG_Final_V07
26754,27.33972222,88.62055556,2021-06-08,15.875000953674316,1861.0,27.432940772267944,1,IMERG_Final_V07
26755,27.37055556,88.61611111,2021-06-05,30.44999885559082,1894.0,9.870926939134982,1,IMERG_Final_V07
26760,27.61936111,88.66131389,2021-06-18,17.614999771118164,1848.0,46.512056219175385,1,IMERG_Final_V07
26763,27.32888889,88.60777778,2021-05-18,1.3399999141693115,1445.0,28.30319610038818,1,IMERG_Final_V07
26771,27.236,88.75722222,2021-08-01,5.53000020980835,1649.0,11.499465999742789,1,IMERG_Final_V07
26773,27.28577778,88.5535,2021-08-27,34.19999694824219,1571.0,64.57997127754341,1,IMERG_Final_V07
26781,27.28847,88.30139,2022-07-10,0.125,1135.0,35.59853666783391,1,IMERG_Final_V07
26783,27.30140833,88.3916,2022-11-18,0.0,1803.0,47.00376600875936,1,IMERG_Final_V07
26784,27.14871944,88.28128889,2022-11-20,0.0,382.0,34.49623729009093,1,IMERG_Final_V07
26789,27.37211111,88.61671944,2022-05-29,4.564999580383301,1872.0,25.197913740371355,1,IMERG_Final_V07
26791,27.24883333,88.60191667,2022-10-10,4.190000057220459,1145.0,15.609525869125669,1,IMERG_Final_V07
26792,27.21391667,88.60833333,2022-08-25,1.8399999141693115,813.0,23.93089341141916,1,IMERG_Final_V07
26797,27.24297222,88.47055556,2022-06-15,29.51499557495117,494.0,32.74612665551688,1,IMERG_Final_V07
26806,27.40251944,88.51868056,2023-10-04,44.13500595092773,574.0,36.38035713820488,1,IMERG_Final_V07
26808,27.2525,88.4606,2024-08-21,0.2150000035762787,550.0,34.21858270764895,1,IMERG_Final_V07
26810,27.4432,88.6087,2024-07-21,3.989999771118164,1570.0,29.63417437185607,1,IMERG_Final_V07
26811,27.327977,88.152281,2025-09-11,19.71499252319336,1578.0,13.640311227766055,1,IMERG_Final_V07
26812,27.372611,88.541022,2025-07-19,55.150001525878906,1848.0,33.44025753518539,1,IMERG_Final_V07
26813,27.33787,88.609377,2025-07-31,5.849999904632568,1578.0,24.862123938667224,1,IMERG_Final_V07
26816,27.26063889,88.71438889,2012-06-07,8.255000114440918,1294.0,37.50230700018765,1,IMERG_Final_V07
26817,27.26616667,88.72697222,2012-06-07,8.255000114440918,1914.0,29.538782259558097,1,IMERG_Final_V07
26818,27.26544444,88.72252778,2012-06-07,8.255000114440918,1677.0,7.2338446967252255,1,IMERG_Final_V07
26821,27.59027778,88.65394444,2012-06-26,0.8550000190734863,1677.0,23.021526638116164,1,IMERG_Final_V07
26822,27.57502778,88.65402778,2012-06-22,24.96000289916992,1483.0,39.10233716664201,1,IMERG_Final_V07
26823,27.56111111,88.65452778,2012-06-22,24.96000289916992,1412.0,25.5133092609215,1,IMERG_Final_V07
26824,27.52838889,88.59972222,2012-06-22,29.44500160217285,1557.0,38.66587243862988,1,IMERG_Final_V07
26825,27.56941667,88.65272222,2012-06-22,24.96000289916992,1482.0,17.083143246452856,1,IMERG_Final_V07
26826,27.51491667,88.56313889,2012-07-17,7.054999351501465,1416.0,28.485468456722128,1,IMERG_Final_V07
26827,27.51444444,88.56777778,2009-05-09,8.369999885559082,1463.0,17.775317038209,1,IMERG_Final_V07
26843,23.793444,91.552056,2018-05-20,21.589996337890625,144.0,15.179705807856672,1,IMERG_Final_V07
26844,23.794253,91.553533,2018-05-20,21.589996337890625,145.0,8.935631425418535,1,IMERG_Final_V07
26850,23.85417,91.34361,2009-07-10,1.1749999523162842,16.0,3.016961309815993,1,IMERG_Final_V07
26866,23.980333,91.475278,2018-05-18,23.01499938964844,82.0,11.648634944412734,1,IMERG_Final_V07
26867,24.003417,91.45425,2018-05-18,15.914999008178713,66.0,17.01197993242201,1,IMERG_Final_V07
26893,24.325444,94.232583,2018-05-18,0.0,413.0,35.65722463378061,1,IMERG_Final_V07
26894,24.781694,93.776056,2018-05-18,3.739999771118164,991.0,18.87922133905067,1,IMERG_Final_V07
26895,24.791306,93.735667,2018-05-18,3.739999771118164,1119.0,23.88588673441924,1,IMERG_Final_V07
26902,24.16966667,91.76686111,2017-06-03,120.00999450683594,78.0,13.326469949385988,1,IMERG_Final_V07
26903,23.22966667,91.49532222,2021-08-25,40.02999877929688,51.0,12.53638838286113,1,IMERG_Final_V07
26925,23.802772,91.272189,2026-05-30,0.0,19.0,5.788832299437198,1,IMERG_Late_V07
